l n daughter parent cfp_float
3 7 2P4 1G7 3.058581783206946180797559E-01
3 7 2P4 1G8 -1.758388812786073340799220E-01
3 7 2P5 3D3 -2.193284210224966945812497E-01
3 7 2P5 3D4 -3.913997253837561696165892E-01
3 7 2P5 3D5 -1.344955530987531067133034E-01
3 7 2P5 3F6 1.801874925391117876483094E-01
3 7 2P5 3F7 2.950484221760411585044892E-01
3 7 2P5 3F8 5.698028822981897334454260E-02
3 7 2P5 3F9 -1.703462859673117169023726E-01
3 7 2P5 3G4 -2.091214442032571230178917E-01
3 7 2P5 3G5 -4.129817621397563476293158E-01
3 7 2P5 3G6 1.417366773784602129726551E-01
3 7 2P5 3G7 -1.931545326141422824761662E-01
3 7 2P5 1D5 1.749635530559413010287528E-01
3 7 2P5 1D6 1.486904285332951991538408E-01
3 7 2P5 1F3 -4.172614801981400778352338E-01
3 7 2P5 1F4 1.390871600660467111154617E-01
3 7 2P5 1G5 1.668212023203263505433114E-01
3 7 2P5 1G6 -2.004459314343182974038626E-01
3 7 2P5 1G7 1.517565331426423969052308E-01
3 7 2P5 1G8 1.411788136777520630271709E-01
3 7 2D1 3P1 1.254728665219542738107350E-01
3 7 2D1 3P2 2.731951107050042404367218E-01
3 7 2D1 3P3 1.132607095960131288192585E-01
3 7 2D1 3D1 1.632653061224489665637094E-01
3 7 2D1 3D2 2.072458776692847060019176E-01
3 7 2D1 3F1 -3.162277660168379411764761E-01
3 7 2D1 3F2 -1.721325931647740836716309E-01
3 7 2D1 3F3 1.974181422830595111772567E-01
3 7 2D1 3F4 1.470290308178972826791409E-01
3 7 2D1 3G1 -2.344719447566542269711931E-01
3 7 2D1 3G2 4.113396810356402533148668E-02
3 7 2D1 3G3 -2.118913853455903772982083E-01
3 7 2D1 3H1 1.132607095960131288192585E-01
3 7 2D1 3H2 2.466052857029141509581649E-01
3 7 2D1 3H3 -2.599130618065526032722801E-01
3 7 2D1 3H4 1.925061894511455040657211E-01
3 7 2D1 1D1 -2.048963330287532080831170E-01
3 7 2D1 1D2 1.460289291428434055308827E-01
3 7 2D1 1D3 2.153762338694431843766353E-01
3 7 2D1 1F1 2.051629516620724624775818E-01
3 7 2D1 1G1 2.942599552823979558446865E-01
3 7 2D1 1G2 -2.097180829169816851376140E-01
3 7 2D1 1G3 4.274767360337430877059717E-02
3 7 2D1 1H1 -2.701095771598434058802241E-01
3 7 2D2 3P1 2.402622473920234813515862E-01
3 7 2D2 3P2 -4.904332588039965468151848E-02
3 7 2D2 3P3 2.513810251890004621166952E-01
3 7 2D2 3D1 1.758539585674906702283948E-01
3 7 2D2 3D2 -1.082306297734511452146577E-01
3 7 2D2 3F3 -2.474358296526967537776187E-01
3 7 2D2 3F4 -3.455253320699378516422939E-01
3 7 2D2 3G1 1.224489795918367318616760E-01
3 7 2D2 3G2 1.890373253372965023366703E-01
3 7 2D2 3G3 -2.766416675862440888167271E-01
3 7 2D2 3H1 -2.661681443177651984477450E-01
3 7 2D2 3H2 5.433134494683320575569851E-02
3 7 2D2 3H3 -2.443233053783867014807640E-01
3 7 2D2 3H4 -1.884995224684812842319559E-01
3 7 2D2 1D1 2.942599552823979558446865E-01
3 7 2D2 1D2 1.966107027346703298165131E-02
3 7 2D2 1D3 6.248698323426474937614117E-02
3 7 2D2 1D4 -1.703462859673117169023726E-01
3 7 2D2 1F1 1.428571428571428492126927E-01
3 7 2D2 1G1 2.048963330287532080831170E-01
3 7 2D2 1G2 1.369021210714157013588199E-02
3 7 2D2 1G3 -1.091407506703750002197140E-01
3 7 2D2 1G4 3.047247001100220065161750E-01
3 7 2D2 1H1 1.410601261295107156090722E-01
3 7 2D2 1H2 -2.236067977499789638518024E-01
3 7 2D3 3P2 2.957423825752946711098446E-01
3 7 2D3 3P3 0.000000000000000000000000E+00
3 7 2D3 3P4 -1.983900213798324707603626E-01
3 7 2D3 3P5 -1.387154732078892116486912E-01
3 7 2D3 3D1 -1.885225368782451615956575E-01
3 7 2D3 3D2 -7.179207795648107071073696E-02
3 7 2D3 3D3 -1.166423687039608581006433E-01
3 7 2D3 3D4 0.000000000000000000000000E+00
3 7 2D3 3F2 0.000000000000000000000000E+00
3 7 2D3 3F3 -6.838765055402415415919393E-02
3 7 2D3 3F4 0.000000000000000000000000E+00
3 7 2D3 3F5 -2.635231383473649602322553E-01
3 7 2D3 3F6 0.000000000000000000000000E+00
3 7 2D3 3F7 -1.800730514398956039201494E-01
3 7 2D3 3G1 2.707448808453387645300836E-01
3 7 2D3 3G2 -1.424922453445810408001471E-02
3 7 2D3 3G3 0.000000000000000000000000E+00
3 7 2D3 3G4 1.675148485651224983250529E-01
3 7 2D3 3G5 0.000000000000000000000000E+00
3 7 2D3 3G6 2.595128874940706986684802E-01
3 7 2D3 3H2 2.669580526578038681684291E-01
3 7 2D3 3H3 9.003652571994780196007468E-02
3 7 2D3 3H4 0.000000000000000000000000E+00
3 7 2D3 3H5 -1.790809058651453566923806E-01
3 7 2D3 3H6 0.000000000000000000000000E+00
3 7 2D3 3H7 -2.357709682414280694118247E-01
3 7 2D3 1P1 -9.808665176079930936303697E-02
3 7 2D3 1D2 -2.107746038752335848709407E-01
3 7 2D3 1D3 1.243475266015708208255930E-01
3 7 2D3 1D5 -1.462189473483311297208331E-01
3 7 2D3 1F1 1.184508853698357094819116E-01
3 7 2D3 1F2 -1.178511301977579195376933E-01
3 7 2D3 1F3 -1.273308757821041692359643E-01
3 7 2D3 1G2 3.027019790651290787053540E-01
3 7 2D3 1G3 2.468038086213841797444957E-02
3 7 2D3 1G5 2.099909757883334504580120E-01
3 7 2D3 1G6 1.835033225523589883732001E-01
3 7 2D3 1H1 -1.559478370839315619633680E-01
3 7 2D3 1H3 -1.667152504504319232569998E-01
3 7 2D4 3P2 1.565180321747420277844753E-01
3 7 2D4 3P3 -1.021062457721633454088561E-01
3 7 2D4 3P4 1.399939838588889762238665E-01
3 7 2D4 3P5 -1.031428839814242104377939E-01
3 7 2D4 3P6 9.187795405622853350813273E-02
3 7 2D4 3D1 3.367346938775510056807150E-01
3 7 2D4 3D2 -3.140089055595222944372580E-02
3 7 2D4 3D3 0.000000000000000000000000E+00
3 7 2D4 3D4 1.060385170036007851379622E-01
3 7 2D4 3D5 -1.238882079762267107714280E-01
3 7 2D4 3F3 -7.178841537565799901798869E-02
3 7 2D4 3F4 1.403458930534474125018107E-01
3 7 2D4 3F6 2.424242424242424309710486E-01
3 7 2D4 3F7 1.417707609853923467202463E-01
3 7 2D4 3F8 7.666127661014253413807040E-02
3 7 2D4 3F9 1.145919418253881078006984E-01
3 7 2D4 3G1 2.344719447566542269711931E-01
3 7 2D4 3G2 5.484529080475204071420947E-02
3 7 2D4 3G3 1.123666437438736870335632E-01
3 7 2D4 3G4 0.000000000000000000000000E+00
3 7 2D4 3G5 -1.852085465921515239351436E-01
3 7 2D4 3G6 1.135074511006657488332294E-01
3 7 2D4 3G7 -1.299350487094105277563472E-01
3 7 2D4 3H2 -1.733943415098615214997579E-01
3 7 2D4 3H3 -7.088538049269617336012317E-02
3 7 2D4 3H4 7.656496171352378254937321E-02
3 7 2D4 3H5 -1.550886138119455526229729E-01
3 7 2D4 3H6 2.393747594925030308665725E-01
3 7 2D4 3H7 7.734229089845863491792244E-02
3 7 2D4 3H8 1.894112546197384006063658E-01
3 7 2D4 3H9 -8.194434716963612530538086E-02
3 7 2D4 1P1 -1.750392784665657508469394E-01
3 7 2D4 1D2 -6.274680549106552429616812E-02
3 7 2D4 1D3 -9.789828812247418354797190E-02
3 7 2D4 1D4 -8.896044648584582048567171E-02
3 7 2D4 1D5 -1.266293229182740565086362E-01
3 7 2D4 1F1 -2.238141290858972065613841E-01
3 7 2D4 1F3 2.405929595201955484284895E-01
3 7 2D4 1G2 -4.369126727437118440366959E-02
3 7 2D4 1G3 1.709906944134972350823887E-01
3 7 2D4 1G4 1.591372845208668396210783E-01
3 7 2D4 1G5 -8.817334283548108886385819E-02
3 7 2D4 1G6 1.926285321323548682670435E-01
3 7 2D4 1H1 -2.209987449489627664434011E-01
3 7 2D4 1H2 -1.167748416242284509314331E-01
3 7 2D4 1H3 1.312542200803264724751074E-01
3 7 2D5 3P3 2.405929595201955484284895E-01
3 7 2D5 3P5 4.253122829561770124051634E-02
3 7 2D5 3P6 -2.241247664721519872177424E-01
3 7 2D5 3D2 -2.054453509033295488528381E-01
3 7 2D5 3D4 -1.238882079762267107714280E-01
3 7 2D5 3D5 -4.771733265162035608764057E-02
3 7 2D5 3F3 8.387271329003273545588115E-02
3 7 2D5 3F4 2.522624895547564971565180E-01
3 7 2D5 3F6 5.057714911492607046117342E-02
3 7 2D5 3F7 4.459412925079223738444867E-02
3 7 2D5 3F8 1.599389887611356309005117E-02
3 7 2D5 3F9 3.273474992746779332897233E-01
3 7 2D5 3G2 -1.725163898355885627733386E-01
3 7 2D5 3G3 7.501803534954529228961917E-02
3 7 2D5 3G5 -1.040312973220598735668574E-01
3 7 2D5 3G6 1.326144037673890330175652E-02
3 7 2D5 3G7 2.710844537705303092245401E-01
3 7 2D5 3H3 -1.274117978594063727015850E-01
3 7 2D5 3H4 -2.516488606003109973485721E-01
3 7 2D5 3H6 -7.683220497531968729010288E-02
3 7 2D5 3H7 -4.448565395208702727414263E-02
3 7 2D5 3H8 1.621210676283463547608932E-01
3 7 2D5 3H9 2.384688135777784101509980E-01
3 7 2D5 1P1 -6.014823988004888710712237E-02
3 7 2D5 1D3 -1.186139286477944365660875E-01
3 7 2D5 1D4 -2.436579615492690531475262E-01
3 7 2D5 1D6 -1.934294858246657367040200E-01
3 7 2D5 1F1 4.842393359566470739663302E-02
3 7 2D5 1F3 -6.306562238868912428912950E-02
3 7 2D5 1F4 1.651718681608524696979856E-01
3 7 2D5 1G3 -9.960238411119946844163309E-02
3 7 2D5 1G4 -2.633372865535445472850995E-01
3 7 2D5 1G6 -1.875450883738632307240479E-02
3 7 2D5 1G7 7.208691319279742111547638E-03
3 7 2D5 1G8 -2.347181130475289867476363E-01
3 7 2D5 1H1 -7.356123579206245988171275E-02
3 7 2D5 1H2 -1.732467316125473610899377E-01
3 7 2D5 1H3 6.291221515007774933714302E-02
3 7 2D5 1H4 -1.868706368604627077179003E-01
3 7 2D6 3P4 -3.350296971302449966501058E-01
3 7 2D6 3P5 6.388765649999399165448466E-02
3 7 2D6 3D3 2.532586458365481130172725E-01
3 7 2D6 3D4 2.193284210224966945812497E-01
3 7 2D6 3F5 -1.907240450904431061651678E-01
3 7 2D6 3F6 2.089277235093362494744440E-01
3 7 2D6 3F7 8.293555858801987534789646E-02
3 7 2D6 3G4 -3.637150391963595019717559E-01
3 7 2D6 3G5 4.353210001571743148485183E-02
3 7 2D6 3G6 -1.195228609334393621299597E-01
3 7 2D6 3H5 -3.024215695755182453652310E-01
3 7 2D6 3H6 -2.750661296149994328175126E-01
3 7 2D6 3H7 1.085881357237274275062688E-01
3 7 2D6 1P1 -1.355261854357876771803859E-01
3 7 2D6 1D5 2.020305089104421636392317E-01
3 7 2D6 1F2 2.558831578595794908892458E-01
3 7 2D6 1F3 -1.759328876372492078683507E-01
3 7 2D6 1G5 -2.901442287369985773004544E-01
3 7 2D6 1G6 2.535462764185549833229061E-01
3 7 2D6 1H3 -2.303502213799585585096708E-01
3 7 2D7 3P5 -2.443233053783867014807640E-01
3 7 2D7 3P6 2.258769757263127953006432E-02
3 7 2D7 3D5 3.350296971302449966501058E-01
3 7 2D7 3F7 1.097887582067099826454992E-01
3 7 2D7 3F8 3.368858315395046321150119E-01
3 7 2D7 3F9 -2.887610370322431507794647E-01
3 7 2D7 3G6 -2.285435250825165187649191E-01
3 7 2D7 3G7 1.836770124374827173330260E-01
3 7 2D7 3H7 -1.916629694999819610856662E-01
3 7 2D7 3H8 3.725258517258656643100778E-01
3 7 2D7 3H9 0.000000000000000000000000E+00
3 7 2D7 1P1 -1.151751106899792792548354E-01
3 7 2D7 1D6 -3.030457633656632454588475E-01
3 7 2D7 1F3 5.175491695067656328088646E-02
3 7 2D7 1F4 2.587745847533828302822201E-01
3 7 2D7 1G6 -1.077364509214168292183800E-01
3 7 2D7 1G7 -1.995246618915763048285328E-01
3 7 2D7 1G8 1.926218435255321881349744E-01
3 7 2D7 1H3 -9.035079029052511812025728E-02
3 7 2D7 1H4 2.927700218845599722250483E-01
3 7 2F1 3P1 -3.030457633656632454588475E-01
3 7 2F1 3F1 -4.629100498862757095963616E-01
3 7 2F1 3H1 -5.802884574739971546009087E-01
3 7 2F1 1S1 2.857142857142856984253854E-01
3 7 2F1 1D1 -2.258769757263128230562188E-01
3 7 2F1 1G1 -3.030457633656632454588475E-01
3 7 2F1 1I1 -3.642156795423417969814750E-01
3 7 2F2 3P1 3.178370780183855659473124E-01
3 7 2F2 3P2 -6.487822187351767466712005E-02
3 7 2F2 3P3 9.780759955449394582593925E-02
3 7 2F2 3D1 -1.415758869950164144935201E-01
3 7 2F2 3D2 2.091214442032571230178917E-01
3 7 2F2 3F3 -2.314550249431378547981808E-01
3 7 2F2 3F4 0.000000000000000000000000E+00
3 7 2F2 3G1 -6.907053977360402829965835E-02
3 7 2F2 3G2 2.665785811757782064468358E-01
3 7 2F2 3G3 3.120938919661796484561478E-01
3 7 2F2 3H1 -1.659850005517464477389211E-01
3 7 2F2 3H2 3.388154635894691929509648E-02
3 7 2F2 3H3 0.000000000000000000000000E+00
3 7 2F2 3H4 3.526503153237767751448928E-01
3 7 2F2 3I1 1.452718007869941152510052E-01
3 7 2F2 3I2 2.516181398700982341232191E-01
3 7 2F2 1S2 -1.428571428571428492126927E-01
3 7 2F2 1D1 -2.369017707396714189638232E-01
3 7 2F2 1D2 -1.582866536478425706357953E-02
3 7 2F2 1D3 -1.207363221040737982781010E-01
3 7 2F2 1D4 -1.763251576618883875724464E-01
3 7 2F2 1F1 1.336306209562121982692418E-01
3 7 2F2 1G1 -1.155771192794129292868988E-01
3 7 2F2 1G2 -7.722321108819076886098376E-03
3 7 2F2 1G3 -1.539092156020240298452961E-01
3 7 2F2 1G4 -1.227770805272015430809063E-01
3 7 2F2 1H1 0.000000000000000000000000E+00
3 7 2F2 1H2 -2.988071523335983914471115E-01
3 7 2F2 1I1 2.430862174021988786343229E-01
3 7 2F2 1I2 1.624188108867631596954340E-02
3 7 2F2 1I3 -1.265557178546543037889194E-01
3 7 2F3 3P2 -8.247860988423225125920624E-02
3 7 2F3 3P4 9.221388919541469164631309E-02
3 7 2F3 3D1 0.000000000000000000000000E+00
3 7 2F3 3D3 2.227177015936869786116858E-01
3 7 2F3 3F2 -5.039526306789696707966186E-01
3 7 2F3 3F5 -2.227177015936869786116858E-01
3 7 2F3 3G1 0.000000000000000000000000E+00
3 7 2F3 3G4 2.988071523335983914471115E-01
3 7 2F3 3H2 -1.579345138264476033906902E-01
3 7 2F3 3H5 1.765761544546586292447898E-01
3 7 2F3 3I1 0.000000000000000000000000E+00
3 7 2F3 3I3 3.591215030713894584835089E-01
3 7 2F3 1S3 1.749635530559413010287528E-01
3 7 2F3 1D2 1.878120566063370133758070E-01
3 7 2F3 1D5 -9.306380475840138333243345E-02
3 7 2F3 1F2 2.988071523335983914471115E-01
3 7 2F3 1G2 2.519763153394848353983093E-01
3 7 2F3 1G5 -1.248581962107323251043312E-01
3 7 2F3 1I2 3.028378417196652683252012E-01
3 7 2F3 1I4 -1.500608761999129847630741E-01
3 7 2F4 3P2 2.070538944157867544682006E-01
3 7 2F4 3P3 -3.972760788523301000996213E-02
3 7 2F4 3P4 1.851946331679052981655786E-01
3 7 2F4 3P5 -4.013094419424059755563405E-02
3 7 2F4 3P6 -8.681650621507101817098118E-02
3 7 2F4 3D1 -2.710971840273534438914282E-01
3 7 2F4 3D2 6.067228469495541953726558E-02
3 7 2F4 3D3 0.000000000000000000000000E+00
3 7 2F4 3D4 -2.048858799341858327736077E-01
3 7 2F4 3D5 -4.274549276651839341267802E-02
3 7 2F4 3F3 -6.715191366878169032528234E-02
3 7 2F4 3F4 0.000000000000000000000000E+00
3 7 2F4 3F6 2.267671143499358499262541E-01
3 7 2F4 3F7 0.000000000000000000000000E+00
3 7 2F4 3F8 -1.536644099506393745802058E-01
3 7 2F4 3F9 0.000000000000000000000000E+00
3 7 2F4 3G1 -1.322600142532216471735751E-01
3 7 2F4 3G2 7.734229089845863491792244E-02
3 7 2F4 3G3 -1.267666706869811366065193E-01
3 7 2F4 3G4 0.000000000000000000000000E+00
3 7 2F4 3G5 -2.611792749610105102142654E-01
3 7 2F4 3G6 -1.280536749588661593612926E-01
3 7 2F4 3G7 -1.047046460817993435155060E-01
3 7 2F4 3H2 -1.081303697891961290711293E-01
3 7 2F4 3H3 0.000000000000000000000000E+00
3 7 2F4 3H4 -1.432399272817351243425321E-01
3 7 2F4 3H5 -9.671474291233286835201000E-02
3 7 2F4 3H6 0.000000000000000000000000E+00
3 7 2F4 3H7 -1.446941770251183867479483E-01
3 7 2F4 3H8 -8.437047856976953585927959E-02
3 7 2F4 3H9 -8.030200930495262623409758E-02
3 7 2F4 3I1 2.781743201320934222309234E-01
3 7 2F4 3I2 -1.022025572972124346504685E-01
3 7 2F4 3I3 0.000000000000000000000000E+00
3 7 2F4 3I4 -1.032401733135222543502607E-01
3 7 2F4 3I5 3.576344511224741756771905E-02
3 7 2F4 3I6 2.085349280434549701368496E-01
3 7 2F4 1S2 -7.460470969529907347972397E-02
3 7 2F4 1P1 -6.810447066039945762661034E-02
3 7 2F4 1D2 5.051597766616103962755702E-02
3 7 2F4 1D3 1.891574634653034603370969E-01
3 7 2F4 1D4 -9.208281039540115731067971E-02
3 7 2F4 1D5 1.019462903068660969418957E-01
3 7 2F4 1F1 -2.093589473396559319517962E-01
3 7 2F4 1F3 0.000000000000000000000000E+00
3 7 2F4 1G2 2.464519854794122027952241E-02
3 7 2F4 1G3 2.411293993378241795610961E-01
3 7 2F4 1G4 -6.411823914977760052735789E-02
3 7 2F4 1G5 4.973647313019938231981598E-02
3 7 2F4 1G6 -2.173142926062534008302407E-01
3 7 2F4 1H1 0.000000000000000000000000E+00
3 7 2F4 1H2 -1.560469459830898242280739E-01
3 7 2F4 1H3 -2.455541610544030861618126E-01
3 7 2F4 1I2 -5.183472411751242903132919E-02
3 7 2F4 1I3 -6.609156813578663525188261E-02
3 7 2F4 1I4 -1.046076524101413052214582E-01
3 7 2F4 1I5 -1.752043839380784673309677E-01
3 7 2F5 3P3 -1.486904285332951991538408E-01
3 7 2F5 3P5 2.891350283619235628229660E-01
3 7 2F5 3P6 2.187044413199266262859410E-02
3 7 2F5 3D1 0.000000000000000000000000E+00
3 7 2F5 3D2 2.781743201320934222309234E-01
3 7 2F5 3D3 1.521895055863747847624268E-01
3 7 2F5 3D4 -1.198181618429039196893626E-01
3 7 2F5 3D5 -3.768891807222045364778040E-02
3 7 2F5 3F3 0.000000000000000000000000E+00
3 7 2F5 3F4 6.299407883487120884957733E-02
3 7 2F5 3F6 0.000000000000000000000000E+00
3 7 2F5 3F7 -1.224947358765278437875423E-01
3 7 2F5 3F8 0.000000000000000000000000E+00
3 7 2F5 3F9 -5.786375623578446369954520E-02
3 7 2F5 3G1 0.000000000000000000000000E+00
3 7 2F5 3G2 -2.182178902359923899911820E-01
3 7 2F5 3G3 -1.186139286477944365660875E-01
3 7 2F5 3G4 -1.856214981563007460074743E-01
3 7 2F5 3G5 9.399309927996700453345369E-02
3 7 2F5 3G6 2.306499615475900433203549E-01
3 7 2F5 3G7 4.615930911724977492305300E-02
3 7 2F5 3H3 -3.118047822311617589541299E-01
3 7 2F5 3H4 4.123930494211612562960312E-02
3 7 2F5 3H6 1.343038273375633806505647E-01
3 7 2F5 3H7 -8.019162848397309861780968E-02
3 7 2F5 3H8 2.125425127542514974754440E-02
3 7 2F5 3H9 -4.597577237003903916079395E-02
3 7 2F5 3I1 0.000000000000000000000000E+00
3 7 2F5 3I2 1.471224715841249197634255E-01
3 7 2F5 3I3 6.006249751303726486240109E-02
3 7 2F5 3I4 -2.860860676356646870033273E-01
3 7 2F5 3I5 -6.306562238868912428912950E-02
3 7 2F5 3I6 2.626661502620893443027406E-02
3 7 2F5 1S4 8.748177652797065051437642E-02
3 7 2F5 1P1 -1.115178213999713924264867E-01
3 7 2F5 1D2 -1.604218245426212441362424E-01
3 7 2F5 1D3 -2.064908810698781738146579E-01
3 7 2F5 1D5 4.046840883803797667139790E-02
3 7 2F5 1D6 5.357142857142856845475976E-02
3 7 2F5 1F1 0.000000000000000000000000E+00
3 7 2F5 1F3 4.724555912615340663718300E-02
3 7 2F5 1F4 1.417366773784602129726551E-01
3 7 2F5 1G2 1.956622389555519314630061E-01
3 7 2F5 1G3 1.619847741468116719687487E-01
3 7 2F5 1G5 -4.935824351078519495183983E-02
3 7 2F5 1G6 -8.896044648584582048567171E-02
3 7 2F5 1G7 2.797676613573715082017301E-02
3 7 2F5 1G8 -1.301336611937083109769020E-01
3 7 2F5 1H1 2.314550249431378547981808E-01
3 7 2F5 1H3 3.092947870658709422220234E-02
3 7 2F5 1H4 2.004459314343182974038626E-01
3 7 2F5 1I2 -6.331143136646552593838067E-02
3 7 2F5 1I4 1.597109929377969403385684E-02
3 7 2F5 1I5 1.103418536880936967614630E-01
3 7 2F5 1I6 1.264540777917934899488017E-01
3 7 2F5 1I7 -1.487429234874064754023948E-01
3 7 2F6 3P3 8.614609845078960437270155E-02
3 7 2F6 3P5 1.522862259682931582172039E-02
3 7 2F6 3P6 2.745378981377883387260397E-01
3 7 2F6 3D2 -1.074430618700507045204517E-01
3 7 2F6 3D4 -6.479060409998166347733672E-02
3 7 2F6 3D5 -1.351731168484501810489462E-02
3 7 2F6 3F3 -2.548235957188127454031701E-01
3 7 2F6 3F4 0.000000000000000000000000E+00
3 7 2F6 3F6 -1.536644099506393745802058E-01
3 7 2F6 3F7 0.000000000000000000000000E+00
3 7 2F6 3F8 -3.158541949874106302686982E-01
3 7 2F6 3F9 0.000000000000000000000000E+00
3 7 2F6 3G2 -1.369635672688863659018921E-01
3 7 2F6 3G3 -2.290693775813498200832896E-01
3 7 2F6 3G5 -8.259213865081779792909344E-02
3 7 2F6 3G6 -4.049412756248854661222936E-02
3 7 2F6 3G7 -3.311051632203106803720161E-02
3 7 2F6 3H3 0.000000000000000000000000E+00
3 7 2F6 3H4 3.106041751454908794727316E-01
3 7 2F6 3H6 0.000000000000000000000000E+00
3 7 2F6 3H7 5.490757962755767052076550E-02
3 7 2F6 3H8 2.668028795588971990859761E-01
3 7 2F6 3H9 2.539372500916849961782873E-01
3 7 2F6 3I2 -1.846816364303163759963411E-01
3 7 2F6 3I4 -3.264740937012631377678318E-02
3 7 2F6 3I5 1.130939435291180260312327E-02
3 7 2F6 3I6 6.594453443166381489959349E-02
3 7 2F6 1S2 2.359208068127915669531802E-01
3 7 2F6 1S4 0.000000000000000000000000E+00
3 7 2F6 1P1 -2.153652461269740109317539E-02
3 7 2F6 1D3 -6.203228069323139109991772E-02
3 7 2F6 1D4 -2.070694500969939011447707E-01
3 7 2F6 1D6 1.643834537873649082051486E-01
3 7 2F6 1F1 -1.471224715841249197634255E-01
3 7 2F6 1F3 0.000000000000000000000000E+00
3 7 2F6 1F4 0.000000000000000000000000E+00
3 7 2F6 1G3 -7.907595243186295308479572E-02
3 7 2F6 1G4 -1.441846579716802023707345E-01
3 7 2F6 1G6 5.726734439533745502082240E-02
3 7 2F6 1G7 -1.144619452528250619360861E-01
3 7 2F6 1G8 1.331046620152141202186868E-01
3 7 2F6 1H1 0.000000000000000000000000E+00
3 7 2F6 1H2 1.315903389919537980201625E-01
3 7 2F6 1H3 -7.765104378637271986818291E-02
3 7 2F6 1H4 0.000000000000000000000000E+00
3 7 2F6 1I3 -1.486221436026982090083948E-01
3 7 2F6 1I5 4.617040910757909399908527E-02
3 7 2F6 1I6 2.716162518913721735103195E-01
3 7 2F6 1I7 1.521387808222466331287137E-01
3 7 2F7 3P3 -2.575393768188563581311712E-01
3 7 2F7 3P5 -4.552695994279272462268437E-02
3 7 2F7 3P6 8.838834764831844659216387E-02
3 7 2F7 3D2 -1.606040186099052524681952E-01
3 7 2F7 3D4 -9.684786719132941479326604E-02
3 7 2F7 3D5 -2.766591317867340693581468E-01
3 7 2F7 3F3 0.000000000000000000000000E+00
3 7 2F7 3F4 -3.273268353539885433534096E-01
3 7 2F7 3F6 0.000000000000000000000000E+00
3 7 2F7 3F7 -5.786375623578446369954520E-02
3 7 2F7 3F8 0.000000000000000000000000E+00
3 7 2F7 3F9 1.670382761952652339587644E-01
3 7 2F7 3G2 1.259881576697424176991547E-01
3 7 2F7 3G3 6.848178363444318295094604E-02
3 7 2F7 3G5 7.597371763975863112605680E-02
3 7 2F7 3G6 1.210598339891617684915825E-02
3 7 2F7 3G7 2.017792494079884424440507E-01
3 7 2F7 3H3 -2.314550249431378547981808E-01
3 7 2F7 3H4 7.142857142857142460634634E-02
3 7 2F7 3H6 -1.395726315597706213011975E-01
3 7 2F7 3H7 1.262690680690263522745198E-02
3 7 2F7 3H8 8.589803386703459553430662E-02
3 7 2F7 3H9 -1.858088718783009740675993E-01
3 7 2F7 3I2 -8.494119857293759567884450E-02
3 7 2F7 3I4 -1.501562437825931621560027E-02
3 7 2F7 3I5 3.485048460289005833878662E-01
3 7 2F7 3I6 -1.516503725608199688867916E-02
3 7 2F7 1S2 0.000000000000000000000000E+00
3 7 2F7 1S4 1.515228816828316227294238E-01
3 7 2F7 1P1 6.438484420471408953279280E-02
3 7 2F7 1D3 -9.272477337736446945104518E-02
3 7 2F7 1D4 4.761904761904761640423089E-02
3 7 2F7 1D6 -1.409009585522300878057678E-01
3 7 2F7 1F1 0.000000000000000000000000E+00
3 7 2F7 1F3 8.183170883849713583835239E-02
3 7 2F7 1F4 -1.909406539564933447117312E-01
3 7 2F7 1G3 7.273929674533079203779806E-02
3 7 2F7 1G4 -3.149976631579294306106931E-01
3 7 2F7 1G6 -1.712044590861079573773651E-02
3 7 2F7 1G7 2.991183973985750248203441E-03
3 7 2F7 1G8 1.530481013942610324374272E-01
3 7 2F7 1H1 -1.336306209562121982692418E-01
3 7 2F7 1H2 0.000000000000000000000000E+00
3 7 2F7 1H3 -1.785714285714285615158659E-02
3 7 2F7 1H4 1.928791874526148975022011E-01
3 7 2F7 1I3 2.392468541884244792594671E-01
3 7 2F7 1I5 2.123529964323439891971113E-02
3 7 2F7 1I6 3.731535121386689995981456E-02
3 7 2F7 1I7 3.498683096557653193769966E-02
3 7 2F8 3P4 2.142857142857142738190390E-01
3 7 2F8 3D3 -1.725163898355885627733386E-01
3 7 2F8 3F5 -5.175491695067656605644402E-01
3 7 2F8 3G4 -2.314550249431378547981808E-01
3 7 2F8 3H5 4.103259033241449249551636E-01
3 7 2F8 3I3 -2.781743201320934222309234E-01
3 7 2F8 1S3 -2.258769757263128230562188E-01
3 7 2F8 1D5 -2.162607395783922581422587E-01
3 7 2F8 1F2 -2.314550249431378547981808E-01
3 7 2F8 1G5 -2.901442287369985773004544E-01
3 7 2F8 1I4 -3.487099646637335514931522E-01
3 7 2F9 3P5 1.931545326141422824761662E-01
3 7 2F9 3P6 5.357142857142856845475976E-02
3 7 2F9 3D3 -1.863933164465341185689340E-01
3 7 2F9 3D4 3.521920301199935043889866E-01
3 7 2F9 3D5 -9.231861823449954984610599E-02
3 7 2F9 3F6 0.000000000000000000000000E+00
3 7 2F9 3F7 -8.183170883849713583835239E-02
3 7 2F9 3F8 0.000000000000000000000000E+00
3 7 2F9 3F9 -1.417366773784602129726551E-01
3 7 2F9 3G4 2.273389778869526200999474E-01
3 7 2F9 3G5 -2.762821590944161131986334E-01
3 7 2F9 3G6 1.540840131774971477618408E-01
3 7 2F9 3G7 1.130667542166613609433412E-01
3 7 2F9 3H6 -3.947710169758613663049118E-01
